Time,9001,9003,9005,9007,9009,9011,9013,9015,23001,23003,23005,23007,23009,23011,23013,23015,23017,23019,23021,23023,23025,23027,23029,23031,25001,25003,25005,25009,25011,25013,25015,25017,25021,25023,25025,25027,33001,33003,33005,33007,33009,33011,33013,33015,33017,33019,44003,44005,44007,44009,50001,50003,50005,50007,50009,50011,50013,50015,50017,50019,50021,50023,50025,50027
0,0.0,0.67,0.75,0.0,0.0,0.97,0.0,0.0,0.53,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.9,0.9,0.98,0.98,0.0,0.0,0.98,0.88,0.98,0.0,0.0,0.0,0.0,0.98,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.95,0.94,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.93,0.98,0.98,0.98,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1,0.0,0.73,0.7,0.0,0.0,0.97,0.0,0.0,0.64,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.97,0.98,0.77,0.92,0.98,0.98,0.0,0.0,0.98,0.96,0.98,0.0,0.0,0.0,0.0,0.98,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.96,0.98,0.97,0.0,0.0,0.98,0.98,0.98,0.94,0.98,0.98,0.98,0.0,0.97,0.98,0.98,0.98,0.98,0.98,0.98
2,0.0,0.84,0.69,0.0,0.0,0.97,0.0,0.0,0.75,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.85,0.98,0.98,0.98,0.98,0.72,0.96,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.97,0.98,0.97,0.0,0.0,0.98,0.98,0.98,0.96,0.98,0.98,0.98,0.0,0.96,0.98,0.98,0.98,0.98,0.98,0.98
3,0.0,0.88,0.72,0.0,0.0,0.93,0.0,0.0,0.43,0.95,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.98,0.63,0.97,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.98,0.98,0.95,0.0,0.0,0.97,0.98,0.98,0.94,0.98,0.98,0.98,0.0,0.92,0.98,0.98,0.98,0.98,0.98,0.98
4,0.0,0.92,0.78,0.0,0.0,0.86,0.0,0.0,0.24,0.97,0.98,0.98,0.96,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.6,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.97,0.98,0.98,0.89,0.0,0.0,0.94,0.98,0.98,0.92,0.98,0.98,0.98,0.0,0.89,0.98,0.98,0.98,0.98,0.98,0.98
5,0.0,0.96,0.85,0.0,0.0,0.74,0.0,0.0,0.16,0.98,0.97,0.98,0.94,0.86,0.98,0.9,0.98,0.98,0.98,0.97,0.98,0.96,0.63,0.98,0.98,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.79,0.0,0.0,0.88,0.98,0.98,0.91,0.98,0.98,0.98,0.0,0.86,0.98,0.98,0.98,0.98,0.98,0.98
6,0.0,0.97,0.9,0.0,0.0,0.7,0.0,0.0,0.46,0.98,0.98,0.98,0.79,0.72,0.98,0.87,0.98,0.98,0.98,0.95,0.98,0.95,0.54,0.98,0.97,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.93,0.98,0.98,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.81,0.0,0.0,0.87,0.98,0.98,0.84,0.98,0.98,0.98,0.0,0.84,0.98,0.97,0.98,0.98,0.98,0.98
7,0.0,0.97,0.96,0.0,0.0,0.68,0.0,0.0,0.93,0.98,0.98,0.98,0.56,0.58,0.98,0.84,0.98,0.98,0.98,0.89,0.98,0.93,0.45,0.98,0.96,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.93,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.84,0.0,0.0,0.86,0.98,0.98,0.76,0.98,0.98,0.98,0.0,0.86,0.98,0.95,0.98,0.98,0.98,0.98
8,0.0,0.97,0.97,0.0,0.0,0.69,0.0,0.0,0.98,0.98,0.98,0.98,0.35,0.44,0.97,0.81,0.98,0.98,0.98,0.87,0.98,0.9,0.38,0.98,0.92,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.94,0.98,0.98,0.98,0.98,0.84,0.98,0.98,0.98,0.98,0.98,0.87,0.0,0.0,0.86,0.98,0.98,0.7,0.95,0.98,0.98,0.0,0.89,0.98,0.93,0.98,0.98,0.98,0.98
9,0.0,0.96,0.95,0.0,0.0,0.55,0.0,0.0,0.98,0.98,0.98,0.98,0.17,0.39,0.88,0.39,0.98,0.98,0.98,0.52,0.98,0.75,0.71,0.98,0.77,0.98,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.92,0.98,0.98,0.97,0.98,0.81,0.98,0.98,0.98,0.98,0.98,0.65,0.0,0.0,0.66,0.98,0.98,0.76,0.96,0.98,0.98,0.0,0.83,0.98,0.86,0.98,0.98,0.98,0.98
10,0.0,0.94,0.9,0.0,0.0,0.43,0.0,0.0,0.98,0.98,0.98,0.98,0.08,0.63,0.59,0.16,0.98,0.98,0.98,0.23,0.98,0.9,0.96,0.98,0.54,0.98,0.0,0.0,0.98,0.97,0.98,0.0,0.0,0.0,0.0,0.91,0.98,0.98,0.95,0.98,0.78,0.98,0.98,0.98,0.98,0.98,0.41,0.0,0.0,0.46,0.98,0.98,0.82,0.96,0.91,0.98,0.0,0.74,0.98,0.74,0.98,0.98,0.98,0.98
11,0.0,0.92,0.89,0.0,0.0,0.34,0.0,0.0,0.98,0.98,0.98,0.98,0.05,0.96,0.32,0.07,0.98,0.98,0.98,0.08,0.98,0.98,0.98,0.98,0.35,0.97,0.0,0.0,0.98,0.96,0.98,0.0,0.0,0.0,0.0,0.89,0.98,0.98,0.89,0.98,0.77,0.98,0.98,0.98,0.98,0.98,0.24,0.0,0.0,0.31,0.98,0.98,0.87,0.97,0.7,0.98,0.0,0.66,0.98,0.6,0.97,0.98,0.98,0.98
12,0.0,0.7,0.54,0.0,0.0,0.4,0.0,0.0,0.97,0.98,0.98,0.98,0.07,0.68,0.17,0.07,0.98,0.98,0.98,0.04,0.98,0.92,0.97,0.98,0.69,0.97,0.0,0.0,0.98,0.85,0.98,0.0,0.0,0.0,0.0,0.69,0.96,0.98,0.81,0.98,0.79,0.98,0.98,0.96,0.98,0.97,0.32,0.0,0.0,0.4,0.98,0.98,0.72,0.95,0.63,0.97,0.0,0.54,0.98,0.57,0.98,0.98,0.98,0.98
13,0.0,0.47,0.29,0.0,0.0,0.48,0.0,0.0,0.7,0.98,0.98,0.98,0.1,0.29,0.08,0.08,0.98,0.98,0.98,0.0,0.98,0.55,0.74,0.97,0.96,0.96,0.0,0.0,0.98,0.65,0.97,0.0,0.0,0.0,0.0,0.46,0.88,0.96,0.71,0.96,0.81,0.98,0.98,0.92,0.96,0.96,0.41,0.0,0.0,0.5,0.98,0.98,0.55,0.88,0.56,0.95,0.0,0.42,0.98,0.54,0.98,0.98,0.98,0.98
